53.32127922077922, -46.4612316017316, 22.453564466665025
51.32023367254577, -46.61822726111676, 19.44816588171546
49.36417478414645, -47.05984880176482, 15.88770394959655
47.56374017416445, -47.93474314764717, 13.17067602093334
46.05604958672639, -49.254491147371894, 12.863845300096376
44.740327541774974, -50.77133176362442, 14.005547248872064
43.37882137576091, -52.24653863272518, 16.211736567452007
41.8558827904967, -53.55323800124942, 19.359413765950414
40.17916312586011, -54.65607412039709, 22.532970688136288
38.39067514022306, -55.567530520825876, 26.592834658229517
36.53010853511182, -56.32179208434772, 30.51431031036386
34.62268688020059, -56.94877946813592, 33.85581262512032
32.68475345653103, -57.474358040721505, 38.84677318486422
30.72629255953906, -57.917662355063335, 41.57122039589892
28.75384080178408, -58.294196997059274, 45.94262099575766
26.77104998809157, -58.61197737085023, 49.04576631915136
24.78130748915302, -58.882892997619436, 53.98209599123106
22.7863894122041, -59.11273012976191, 57.45973160657674
20.787650172541877, -59.3066387335511, 61.0860007570138
18.786111284842697, -59.46917926108177, 64.8602825715089
16.782533855030085, -59.60437565623893, 66.80274431751809
14.777442537370424, -59.715063920597466, 70.79796313453427
12.771197363924475, -59.80235527828338, 70.56071974637165
10.764233324888368, -59.87127056922567, 69.66221382234751
8.756676654632145, -59.9200305071595, 68.7519656693786
6.748809117798972, -59.95364070079369, 67.82950336190225
4.740736555158669, -59.97116336370266, 66.8943215617992
2.7325893225571014, -59.97451310739911, 65.94587875338499
0.7244614316780982, -59.96510404283703, 64.98359483523149
-1.2835499210581347, -59.941548831297425, 64.00684570940655
-3.291306918848269, -59.90186148483041, 63.0149586706465
-5.298714621122543, -59.84734991612051, 62.00720788279911
-7.305597082831145, -59.776123194420435, 60.982806984928246
-9.311746248236217, -59.68657501330201, 59.94090106898509
-11.317056246019776, -59.579886681712324, 58.88056162545552
-13.32110011224319, -59.45159706455795, 57.800773889191746
-15.323823409719184, -59.30416817107981, 56.700428642373836
-17.324660130251072, -59.13301496732166, 55.57830219016683
-19.323389822273928, -58.938890903089046, 54.43305347052769
-21.319598291063894, -58.72029271849865, 53.26318141750345
-23.312424808546275, -58.47277055014007, 52.067031936295486
-25.30148007145899, -58.196672213855194, 50.8427573235107
-27.285953144238416, -57.889403787825565, 49.58826980965095
-29.264864603367304, -57.54816904859876, 48.301214023224944
-31.237037995780273, -57.16996043646536, 46.97891435773489
-33.20106734531664, -56.75155216384814, 45.618308012435456
-35.155280464974545, -56.28949643825153, 44.21585872839312
-37.09769795107925, -55.7801240103096, 42.76744411402341
-39.0248311049675, -55.21573172479147, 41.268237256185486
-40.93445856715591, -54.59473548196492, 39.71248658021257
-42.82100825367894, -53.906881600825194, 38.093271684464995
-44.67978952686562, -53.147329555294625, 36.40215142697414
-46.50340381860805, -52.30695589942772, 34.628584728726544
-48.28265788019417, -51.37644301546717, 32.75918529506577
-50.00475200409604, -50.344142500277925, 30.77653292862798
-51.65472996583909, -49.200255182444934, 28.65713104188097
-53.21088575572393, -47.931882134153284, 26.528997058027585
-54.64777785577325, -46.53015949941509, 24.245924868252626
-55.93578844063212, -44.990839615218015, 22.70269202327624
-57.040342300788375, -43.31525663051857, 21.090902073349977
-57.93075620240098, -41.5168412958601, 19.43527789037645
-58.58107383632608, -39.61837597784913, 15.869024457825772
-58.98237543512033, -37.652110915329196, 11.221380616690336
-59.141925685425676, -35.65145959595982, 0.000003777881448222485
-59.14192568542568, -35.651459595959594, 0
-59.57660559360999, -15.65618381948127, 0
endData
31.37
78.01
72.22
53.32127922077922, -46.4612316017316, 38.56178282828283, -46.87699206349206, 54.984321067821064, -60.18132683982684, 1.9748621933621933, -59.97344660894661
1.9748621933621933, -59.97344660894661, -51.03459668109668, -59.765566378066374, -58.934045454545455, -45.21395021645021, -59.14192568542568, -35.651459595959594
